x-axis,F1
second,Volt
-8.77500E-06,+178.46131326E-03
-8.75000E-06,+175.87003465E-03
-8.72500E-06,+177.44474171E-03
-8.70000E-06,+176.49543275E-03
-8.67500E-06,+176.84002167E-03
-8.65000E-06,+177.44474171E-03
-8.62500E-06,+178.33417568E-03
-8.60000E-06,+177.44474171E-03
-8.57500E-06,+179.34035253E-03
-8.55000E-06,+179.75928463E-03
-8.52500E-06,+180.16744234E-03
-8.50000E-06,+179.67240922E-03
-8.47500E-06,+179.42250521E-03
-8.45000E-06,+177.75224311E-03
-8.42500E-06,+177.54224913E-03
-8.40000E-06,+177.79410550E-03
-8.37500E-06,+178.64252143E-03
-8.35000E-06,+181.30357929E-03
-8.32500E-06,+179.01944876E-03
-8.30000E-06,+180.58194878E-03
-8.27500E-06,+180.58194878E-03
-8.25000E-06,+179.30302830E-03
-8.22500E-06,+181.61900445E-03
-8.20000E-06,+182.15665584E-03
-8.17500E-06,+179.01944876E-03
-8.15000E-06,+183.43985139E-03
-8.12500E-06,+180.58194878E-03
-8.10000E-06,+180.58194878E-03
-8.07500E-06,+183.71915586E-03
-8.05000E-06,+180.58194878E-03
-8.02500E-06,+182.52995967E-03
-8.00000E-06,+178.13217752E-03
-7.97500E-06,+180.39627335E-03
-7.95000E-06,+181.99799841E-03
-7.92500E-06,+180.99246258E-03
-7.90000E-06,+181.24431896E-03
-7.87500E-06,+180.58194878E-03
-7.85000E-06,+183.31369937E-03
-7.82500E-06,+181.05103676E-03
-7.80000E-06,+180.58194878E-03
-7.77500E-06,+181.27314931E-03
-7.75000E-06,+182.75081535E-03
-7.72500E-06,+182.15665584E-03
-7.70000E-06,+183.25062336E-03
-7.67500E-06,+182.59562088E-03
-7.65000E-06,+183.68788036E-03
-7.62500E-06,+184.00253208E-03
-7.60000E-06,+185.29386292E-03
-7.57500E-06,+184.50677394E-03
-7.55000E-06,+184.25491757E-03
-7.52500E-06,+185.29386292E-03
-7.50000E-06,+186.83652102E-03
-7.47500E-06,+186.86856997E-03
-7.45000E-06,+187.49139870E-03
-7.42500E-06,+188.43106999E-03
-7.40000E-06,+189.03040049E-03
-7.37500E-06,+189.31352241E-03
-7.35000E-06,+189.91015931E-03
-7.32500E-06,+189.69451093E-03
-7.30000E-06,+188.43106999E-03
-7.27500E-06,+187.77623451E-03
-7.25000E-06,+191.58048410E-03
-7.22500E-06,+191.58048410E-03
-7.20000E-06,+191.73843663E-03
-7.17500E-06,+193.14298413E-03
-7.15000E-06,+192.80112865E-03
-7.12500E-06,+191.58048410E-03
-7.10000E-06,+193.14298413E-03
-7.07500E-06,+192.67205158E-03
-7.05000E-06,+196.29239824E-03
-7.02500E-06,+196.26329718E-03
-7.00000E-06,+194.71769118E-03
-6.97500E-06,+197.85489826E-03
-6.95000E-06,+196.29239824E-03
-6.92500E-06,+196.29239824E-03
-6.90000E-06,+197.57079371E-03
-6.87500E-06,+196.36106652E-03
-6.85000E-06,+199.21221668E-03
-6.82500E-06,+199.42960531E-03
-6.80000E-06,+197.99299246E-03
-6.77500E-06,+199.42960531E-03
-6.75000E-06,+198.55468408E-03
-6.72500E-06,+198.05097132E-03
-6.70000E-06,+200.85049252E-03
-6.67500E-06,+202.16428095E-03
-6.65000E-06,+200.73957336E-03
-6.62500E-06,+200.33899429E-03
-6.60000E-06,+201.00431237E-03
-6.57500E-06,+201.00431237E-03
-6.55000E-06,+202.47726096E-03
-6.52500E-06,+199.42960531E-03
-6.50000E-06,+200.22614913E-03
-6.47500E-06,+200.88172876E-03
-6.45000E-06,+199.90663581E-03
-6.42500E-06,+201.22774095E-03
-6.40000E-06,+204.11483718E-03
-6.37500E-06,+202.29043297E-03
-6.35000E-06,+202.56681239E-03
-6.32500E-06,+201.00431237E-03
-6.30000E-06,+201.54072096E-03
-6.27500E-06,+202.28030780E-03
-6.25000E-06,+201.04091295E-03
-6.22500E-06,+199.85787858E-03
-6.20000E-06,+201.46751979E-03
-6.17500E-06,+203.28549500E-03
-6.15000E-06,+204.50036680E-03
-6.12500E-06,+202.91912409E-03
-6.10000E-06,+202.56681239E-03
-6.07500E-06,+204.14151945E-03
