x-axis,F1
second,Volt
-17.94500E-06,-339.08907972E-03
-17.92000E-06,-123.91281659E-03
-17.89500E-06,-53.11500023E-03
-17.87000E-06,-11.92036846E-03
-17.84500E-06,+60.23113753E-03
-17.82000E-06,+18.88819088E-03
-17.79500E-06,+31.04213535E-03
-17.77000E-06,+45.04696880E-03
-17.74500E-06,-4.12794300E-03
-17.72000E-06,+827.72613E-06
-17.69500E-06,-9.29260767E-03
-17.67000E-06,+64.54642532E-03
-17.64500E-06,+27.13195950E-03
-17.62000E-06,+9.10871410E-03
-17.59500E-06,+24.51378480E-03
-17.57000E-06,+7.75768467E-03
-17.54500E-06,-6.24309403E-03
-17.52000E-06,+15.87245123E-03
-17.49500E-06,-15.80976663E-03
-17.47000E-06,+16.79534099E-03
-17.44500E-06,+2.02024521E-03
-17.42000E-06,+22.93959164E-03
-17.39500E-06,-21.51606887E-03
-17.37000E-06,+28.66980052E-03
-17.34500E-06,+8.94039500E-03
-17.32000E-06,+42.81531981E-03
-17.29500E-06,+16.55730593E-03
-17.27000E-06,+18.48606726E-03
-17.24500E-06,-10.83172604E-03
-17.22000E-06,-2.87931365E-03
-17.19500E-06,+1.78477660E-03
-17.17000E-06,+13.50962045E-03
-17.14500E-06,+26.75673084E-03
-17.12000E-06,+6.48180879E-03
-17.09500E-06,+2.95317811E-03
-17.07000E-06,+21.13619951E-03
-17.04500E-06,+12.75554198E-03
-17.02000E-06,-974.51755E-06
-16.99500E-06,-16.72917587E-03
-16.97000E-06,+5.81603251E-03
-16.94500E-06,+42.37185178E-03
-16.92000E-06,+4.57373138E-03
-16.89500E-06,-5.91533879E-03
-16.87000E-06,-15.57297378E-03
-16.84500E-06,+11.03649104E-03
-16.82000E-06,+1.39235626E-03
-16.79500E-06,+12.33218364E-03
-16.77000E-06,+7.10639300E-03
-16.74500E-06,+28.96052391E-03
-16.72000E-06,+22.65739963E-03
-16.69500E-06,-6.02803981E-03
-16.67000E-06,-24.03545293E-03
-16.64500E-06,+2.95146715E-03
-16.62000E-06,+26.78189140E-03
-16.59500E-06,+30.71007925E-03
-16.57000E-06,+26.99128538E-03
-16.54500E-06,+44.04335899E-03
-16.52000E-06,-7.10727192E-03
-16.49500E-06,+12.45156446E-03
-16.47000E-06,+24.78504305E-03
-16.44500E-06,+47.32835296E-03
-16.42000E-06,-16.24663690E-03
-16.39500E-06,+18.55968563E-03
-16.37000E-06,+12.65593101E-03
-16.34500E-06,+5.71578872E-03
-16.32000E-06,+16.69705426E-03
-16.29500E-06,+16.74410580E-03
-16.27000E-06,-3.41066199E-03
-16.24500E-06,+26.79764165E-03
-16.22000E-06,-3.21020957E-03
-16.19500E-06,+35.70404588E-03
-16.17000E-06,+1.28740146E-03
-16.14500E-06,-4.42771342E-03
-16.12000E-06,+64.30785119E-03
-16.09500E-06,+11.43065750E-03
-16.07000E-06,+5.13195125E-03
-16.04500E-06,+746.50218E-06
-16.02000E-06,-15.71934331E-03
-15.99500E-06,+62.66430536E-03
-15.97000E-06,+36.81171985E-03
-15.94500E-06,+23.27080397E-03
-15.92000E-06,+39.62802663E-03
-15.89500E-06,-8.10525664E-03
-15.87000E-06,+2.99052637E-03
-15.84500E-06,+18.15140956E-03
-15.82000E-06,-12.54334718E-03
-15.79500E-06,-25.12466957E-03
-15.77000E-06,+37.93364405E-03
-15.74500E-06,+7.88754221E-03
-15.72000E-06,+29.52538842E-03
-15.69500E-06,+32.85873473E-03
-15.67000E-06,-8.34433468E-03
-15.64500E-06,+11.09362086E-03
-15.62000E-06,-9.89130475E-03
-15.59500E-06,+62.20634101E-03
-15.57000E-06,+14.28223828E-03
-15.54500E-06,+16.07611464E-03
-15.52000E-06,+72.38018347E-03
-15.49500E-06,+58.19406977E-03
-15.47000E-06,-6.15069021E-03
-15.44500E-06,+8.22660624E-03
-15.42000E-06,+6.38863151E-03
-15.39500E-06,+23.72303777E-03
-15.37000E-06,-6.56026707E-03
-15.34500E-06,+29.38933156E-03
-15.32000E-06,+42.34887094E-03
-15.29500E-06,+7.89835879E-03
-15.27000E-06,-34.94999084E-03
-15.24500E-06,+41.40653946E-03
-15.22000E-06,+46.69673738E-03
-15.19500E-06,+27.45016381E-03
-15.17000E-06,+1.90726294E-03
-15.14500E-06,+51.84553461E-03
-15.12000E-06,+25.22630792E-03
-15.09500E-06,+35.05956291E-03
-15.07000E-06,+46.56307118E-03
-15.04500E-06,+19.71382519E-03
-15.02000E-06,+37.68236659E-03
-14.99500E-06,+19.39596073E-03
-14.97000E-06,+8.82708459E-03
-14.94500E-06,+27.28933311E-03
-14.92000E-06,+8.98845436E-03
-14.89500E-06,+21.41942279E-03
-14.87000E-06,+54.46230303E-03
-14.84500E-06,+22.29748762E-03
-14.82000E-06,+3.12038391E-03
-14.79500E-06,+53.36174246E-03
-14.77000E-06,+33.90340769E-03
-14.74500E-06,+4.08147741E-03
-14.72000E-06,+25.61330239E-03
-14.69500E-06,+35.56822339E-03
-14.67000E-06,+36.45637822E-03
-14.64500E-06,+21.39805917E-03
-14.62000E-06,+37.31555213E-03
-14.59500E-06,+25.85014212E-03
-14.57000E-06,+51.40010951E-03
-14.54500E-06,+64.16272387E-03
-14.52000E-06,+5.28327789E-03
-14.49500E-06,+46.71680021E-03
-14.47000E-06,+46.38578710E-03
-14.44500E-06,+50.75890785E-03
-14.42000E-06,+19.63243717E-03
-14.39500E-06,+3.09449678E-03
-14.37000E-06,-18.16530822E-03
-14.34500E-06,+18.28458357E-03
-14.32000E-06,+90.95119546E-03
-14.29500E-06,+134.20534846E-03
-14.27000E-06,+94.80284693E-03
-14.24500E-06,+208.60836703E-03
-14.22000E-06,+226.58007254E-03
-14.19500E-06,+228.16631277E-03
-14.17000E-06,+193.49249627E-03
-14.14500E-06,+262.34871906E-03
-14.12000E-06,+207.44423122E-03
-14.09500E-06,+215.90107356E-03
-14.07000E-06,+222.73262818E-03
-14.04500E-06,+169.52196040E-03
-14.02000E-06,+182.70603462E-03
-13.99500E-06,+188.31335872E-03
-13.97000E-06,+188.92856778E-03
-13.94500E-06,+53.58562104E-03
-13.92000E-06,+92.93780146E-03
-13.89500E-06,+100.87720583E-03
-13.87000E-06,+59.32381051E-03
-13.84500E-06,+27.87217447E-03
-13.82000E-06,+6.15433480E-03
-13.79500E-06,+3.92157251E-03
-13.77000E-06,+15.99617977E-03
-13.74500E-06,+26.36421675E-03
-13.72000E-06,+17.89189370E-03
-13.69500E-06,-8.65843737E-03
-13.67000E-06,-7.32938094E-03
-13.64500E-06,-14.19029150E-03
-13.62000E-06,-15.96336674E-03
-13.59500E-06,+31.65095759E-03
-13.57000E-06,+26.58830627E-03
-13.54500E-06,-12.52210075E-03
-13.52000E-06,+16.83635727E-03
-13.49500E-06,+27.32526338E-03
-13.47000E-06,-30.54008434E-03
-13.44500E-06,-42.73411929E-03
-13.42000E-06,+24.48697187E-03
-13.39500E-06,+39.70105905E-03
-13.37000E-06,-16.50427774E-03
-13.34500E-06,+19.57183854E-03
-13.32000E-06,+17.99336797E-03
-13.29500E-06,+8.46161781E-03
-13.27000E-06,-18.44215641E-03
-13.24500E-06,-18.04013825E-03
-13.22000E-06,-96.08090253E-03
-13.19500E-06,-168.23058036E-03
-13.17000E-06,-180.99884325E-03
-13.14500E-06,-198.03308064E-03
-13.12000E-06,-273.09330895E-03
-13.09500E-06,-211.37742305E-03
-13.07000E-06,-188.28652235E-03
-13.04500E-06,-193.49624633E-03
-13.02000E-06,-223.95846419E-03
-12.99500E-06,-164.95144586E-03
-12.97000E-06,-159.41973236E-03
-12.94500E-06,-146.13418385E-03
-12.92000E-06,-125.13417597E-03
-12.89500E-06,-135.67175083E-03
-12.87000E-06,-68.14201801E-03
-12.84500E-06,-131.85811558E-03
-12.82000E-06,-52.03754940E-03
-12.79500E-06,-28.17828483E-03
-12.77000E-06,-43.70517389E-03
-12.74500E-06,-57.89705331E-03
-12.72000E-06,+1.72996713E-03
-12.69500E-06,+28.34124838E-03
-12.67000E-06,+25.30335993E-03
-12.64500E-06,+18.20564481E-03
-12.62000E-06,-3.89361113E-03
-12.59500E-06,+27.01955146E-03
-12.57000E-06,+20.02561924E-03
-12.54500E-06,+29.15654658E-03
-12.52000E-06,+17.69125376E-03
-12.49500E-06,+9.27164249E-03
-12.47000E-06,+6.14178382E-03
-12.44500E-06,+10.13279689E-03
-12.42000E-06,+3.59361805E-03
-12.39500E-06,+134.03535E-06
-12.37000E-06,-273.24461E-06
-12.34500E-06,-22.63659852E-03
-12.32000E-06,-17.92120275E-03
-12.29500E-06,-9.83259287E-03
-12.27000E-06,+56.12023972E-03
-12.24500E-06,+110.00895350E-03
-12.22000E-06,+95.03437798E-03
-12.19500E-06,+166.46781778E-03
-12.17000E-06,+118.65352150E-03
-12.14500E-06,+175.30307633E-03
-12.12000E-06,+163.46060951E-03
-12.09500E-06,+172.24329691E-03
-12.07000E-06,+162.03535233E-03
-12.04500E-06,+93.81594832E-03
-12.02000E-06,+143.43842978E-03
-11.99500E-06,+115.08681600E-03
-11.97000E-06,+141.69762849E-03
-11.94500E-06,+122.00340323E-03
-11.92000E-06,+107.24412802E-03
-11.89500E-06,+148.33292607E-03
-11.87000E-06,+83.59261678E-03
-11.84500E-06,+61.30401797E-03
-11.82000E-06,+56.36067716E-03
-11.79500E-06,+28.94676588E-03
-11.77000E-06,-1.77959683E-03
-11.74500E-06,+18.21955518E-03
-11.72000E-06,+283.29945E-06
-11.69500E-06,-24.12747002E-03
-11.67000E-06,-12.82733219E-03
-11.64500E-06,-20.94590740E-03
-11.62000E-06,-39.90268337E-03
-11.59500E-06,+11.84914076E-03
-11.57000E-06,-38.51161033E-03
-11.54500E-06,-22.86449669E-03
-11.52000E-06,-57.18783493E-03
-11.49500E-06,-66.50728482E-03
-11.47000E-06,-43.45223234E-03
-11.44500E-06,-6.10080269E-03
-11.42000E-06,-29.44593403E-03
-11.39500E-06,-15.12185328E-03
-11.37000E-06,+35.35504420E-03
-11.34500E-06,-51.50174785E-03
-11.32000E-06,-12.79014800E-03
-11.29500E-06,+9.06013910E-03
-11.27000E-06,-41.97431026E-03
-11.24500E-06,-54.24840899E-03
-11.22000E-06,-160.80612954E-03
-11.19500E-06,-182.63151390E-03
-11.17000E-06,-202.84569671E-03
-11.14500E-06,-181.06517244E-03
-11.12000E-06,-235.41908116E-03
-11.09500E-06,-258.70091851E-03
-11.07000E-06,-221.17097428E-03
-11.04500E-06,-222.64085718E-03
-11.02000E-06,-221.47607682E-03
-10.99500E-06,-195.02737240E-03
-10.97000E-06,-161.23002695E-03
-10.94500E-06,-167.47939647E-03
-10.92000E-06,-139.03141786E-03
-10.89500E-06,-120.38999850E-03
-10.87000E-06,-143.92957045E-03
-10.84500E-06,-73.93143095E-03
-10.82000E-06,-125.13981278E-03
-10.79500E-06,-86.01317504E-03
-10.77000E-06,-58.54607150E-03
-10.74500E-06,-58.06817323E-03
-10.72000E-06,-47.58163436E-03
-10.69500E-06,-4.66556098E-03
-10.67000E-06,+6.99093802E-03
-10.64500E-06,-44.07458996E-03
-10.62000E-06,-2.35132864E-03
-10.59500E-06,+4.55526234E-03
-10.57000E-06,-27.94571080E-03
-10.54500E-06,-29.90549216E-03
-10.52000E-06,-447.83334E-06
-10.49500E-06,+53.54323364E-03
-10.47000E-06,+30.37349965E-03
-10.44500E-06,-16.98045333E-03
-10.42000E-06,-16.73976979E-03
-10.39500E-06,-7.33464274E-03
