Tiempo,Volt
1.61e-05,0.8768981884912297
1.61e-05,0.8776905425193113
1.62e-05,0.8784716525891111
1.62e-05,0.8792412200782942
1.62e-05,0.8799989553793617
1.62e-05,0.8807445780786362
1.63e-05,0.8814778171088326
1.63e-05,0.8821984108752016
1.63e-05,0.882906107355331
1.63e-05,0.8836006641727459
1.64e-05,0.884281848644541
1.64e-05,0.8849494378033377
1.64e-05,0.8856032183939461
1.64e-05,0.886242986845165
1.65e-05,0.8868685492172442
1.65e-05,0.8874797211255828
1.65e-05,0.8880763276413108
1.65e-05,0.8886582031694675
1.66e-05,0.8892251913055437
1.66e-05,0.8897771446712219
1.66e-05,0.890313924730194
1.66e-05,0.8908354015850012
1.67e-05,0.8913414537558767
1.67e-05,0.8918319679426345
1.67e-05,0.8923068387706747
1.67e-05,0.892765968522227
1.68e-05,0.8932092668539858
1.68e-05,0.8936366505023254
1.68e-05,0.894048042977308
1.68e-05,0.8944433742467315
1.69e-05,0.8948225804114744
1.69e-05,0.8951856033734226
1.69e-05,0.8955323904972705
1.69e-05,0.8958628942675017
1.7e-05,0.8961770719418557
1.7e-05,0.8964748852025977
1.7e-05,0.8967562998068943
1.7e-05,0.8970212852376024
1.71e-05,0.8972698143557627
1.71e-05,0.8975018630560742
1.71e-05,0.897717409926613
1.71e-05,0.8979164359140326
1.72e-05,0.898098923995459
1.72e-05,0.898264858858263
1.72e-05,0.8984142265888643
1.72e-05,0.8985470143716775
1.73e-05,0.8986632101992802
1.73e-05,0.8987628025948288
1.73e-05,0.8988457803477162
1.73e-05,0.8989121322634039
1.74e-05,0.8989618469283133
1.74e-05,0.8989949124906116
1.74e-05,0.899011316457663
1.74e-05,0.8990110455108631
1.75e-05,0.898994085338507
1.75e-05,0.8989604204872846
1.75e-05,0.8989100342329264
1.75e-05,0.8988429084704583
1.76e-05,0.8987590236244569
1.76e-05,0.8986583585796246
1.76e-05,0.8985408906319368
1.76e-05,0.898406595460538
1.77e-05,0.8982554471204998
1.77e-05,0.8980874180564693
1.77e-05,0.8979024791371781
1.77e-05,0.8977005997107018
1.78e-05,0.8974817476802861
1.78e-05,0.8972458896004929
1.78e-05,0.8969929907933435
