x-axis,1,2,F1
second,Volt,Volt,Volt
+1.86600E-06,+9.85156595589E+00,+18.59021685398E+00,+8.73887440684E+00
+1.89100E-06,+9.85395596903E+00,+18.59060874467E+00,+8.73687795104E+00
+1.91600E-06,+9.85684551277E+00,+18.59309124672E+00,+8.73646466395E+00
+1.94100E-06,+9.85945359472E+00,+18.59299457432E+00,+8.73375729989E+00
+1.96600E-06,+9.86099364450E+00,+18.59417303540E+00,+8.73339799023E+00
+1.99100E-06,+9.86102394649E+00,+18.59492790929E+00,+8.73411846817E+00
+2.01600E-06,+9.86463666764E+00,+18.59594909398E+00,+8.73153255098E+00
+2.04100E-06,+9.86718135662E+00,+18.59728343695E+00,+8.73032435194E+00
+2.06600E-06,+9.87104207168E+00,+18.59787945151E+00,+8.72706280400E+00
+2.09100E-06,+9.87079091188E+00,+18.59963896460E+00,+8.72906342354E+00
+2.11600E-06,+9.87515711243E+00,+18.60042414049E+00,+8.72547588992E+00
+2.14100E-06,+9.87829781597E+00,+18.60128804879E+00,+8.72321047864E+00
+2.16600E-06,+9.87986816774E+00,+18.60257535583E+00,+8.72292884913E+00
+2.19100E-06,+9.88366865572E+00,+18.60422462846E+00,+8.72076397578E+00
+2.21600E-06,+9.88457922306E+00,+18.60546489957E+00,+8.72110228276E+00
+2.24100E-06,+9.88812817434E+00,+18.60632861943E+00,+8.71842022575E+00
+2.26600E-06,+9.88960445425E+00,+18.61047433906E+00,+8.72109829012E+00
+2.29100E-06,+9.89538354174E+00,+18.61063142700E+00,+8.71545947716E+00
+2.31600E-06,+9.89679680557E+00,+18.61097665866E+00,+8.71440068989E+00
+2.34100E-06,+9.89968634931E+00,+18.61249997450E+00,+8.71303592585E+00
+2.36600E-06,+9.90172834180E+00,+18.61419590617E+00,+8.71268035804E+00
+2.39100E-06,+9.90232473325E+00,+18.61534248231E+00,+8.71323902910E+00
+2.41600E-06,+9.90521427700E+00,+18.61477778734E+00,+8.70977764750E+00
+2.44100E-06,+9.90976620916E+00,+18.61689749464E+00,+8.70735710678E+00
+2.46600E-06,+9.91127520317E+00,+18.61912744240E+00,+8.70807493273E+00
+2.49100E-06,+9.91180820165E+00,+18.61821668661E+00,+8.70663011076E+00
+2.51600E-06,+9.91598625848E+00,+18.61966247609E+00,+8.70389537712E+00
+2.54100E-06,+9.91548597409E+00,+18.62189140624E+00,+8.70662704157E+00
+2.56600E-06,+9.92012956601E+00,+18.62269293917E+00,+8.70278809689E+00
+2.59100E-06,+9.92226766556E+00,+18.62397941705E+00,+8.70194073332E+00
+2.61600E-06,+9.92497147769E+00,+18.62544054597E+00,+8.70068324560E+00
+2.64100E-06,+9.92807946714E+00,+18.62554976883E+00,+8.69769607667E+00
+2.66600E-06,+9.93096901088E+00,+18.62833008971E+00,+8.69758739993E+00
+2.69100E-06,+9.93423205307E+00,+18.62869047237E+00,+8.69467483961E+00
+2.71600E-06,+9.93762391641E+00,+18.63165754248E+00,+8.69425217034E+00
+2.74100E-06,+9.93649693857E+00,+18.63187922944E+00,+8.69559409183E+00
+2.76600E-06,+9.94095683408E+00,+18.63175364954E+00,+8.69100712970E+00
+2.79100E-06,+9.94308845112E+00,+18.63401084648E+00,+8.69113208170E+00
+2.81600E-06,+9.94516556980E+00,+18.63418670357E+00,+8.68924032640E+00
+2.84100E-06,+9.94739329390E+00,+18.63497187945E+00,+8.68780499092E+00
+2.86600E-06,+9.94739329390E+00,+18.63633690130E+00,+8.68916318767E+00
+2.89100E-06,+9.95194484917E+00,+18.63865850882E+00,+8.68691997557E+00
+2.91600E-06,+9.95210434921E+00,+18.63811258299E+00,+8.68621807683E+00
+2.94100E-06,+9.95681540453E+00,+18.63889775888E+00,+8.68231182677E+00
+2.96600E-06,+9.95876814935E+00,+18.64095629686E+00,+8.68240191142E+00
+2.99100E-06,+9.95923089545E+00,+18.64203846242E+00,+8.68303341333E+00
+3.01600E-06,+9.96152645984E+00,+18.64149031294E+00,+8.68017950395E+00
+3.04100E-06,+9.96331970463E+00,+18.64349736769E+00,+8.68039224486E+00
+3.06600E-06,+9.96309681161E+00,+18.64516503257E+00,+8.68229732459E+00
+3.09100E-06,+9.96853993894E+00,+18.64596434185E+00,+8.67763268113E+00
+3.11600E-06,+9.97094857047E+00,+18.64701481093E+00,+8.67627696528E+00
+3.14100E-06,+9.97408927401E+00,+18.64753812332E+00,+8.67367266107E+00
+3.16600E-06,+9.97718799195E+00,+18.64831986951E+00,+8.67135121569E+00
+3.19100E-06,+9.97808883552E+00,+18.64939133138E+00,+8.67151262531E+00
+3.21600E-06,+9.97883545551E+00,+18.64992534747E+00,+8.67130108442E+00
+3.24100E-06,+9.98058671470E+00,+18.65146057305E+00,+8.67108613098E+00
+3.26600E-06,+9.98554892981E+00,+18.65224574893E+00,+8.66690556286E+00
+3.29100E-06,+9.98737044138E+00,+18.65188657233E+00,+8.66473577811E+00
+3.31600E-06,+9.98605124941E+00,+18.65333134420E+00,+8.66749526332E+00
+3.34100E-06,+9.99101346453E+00,+18.65303092482E+00,+8.66223062314E+00
+3.36600E-06,+9.99136314349E+00,+18.65381610070E+00,+8.66268292023E+00
+3.39100E-06,+9.99009807299E+00,+18.65475391722E+00,+8.66487479283E+00
+3.41600E-06,+9.99567039837E+00,+18.65576782793E+00,+8.66031475613E+00
+3.44100E-06,+9.99829951081E+00,+18.65649910848E+00,+8.65842641339E+00
+3.46600E-06,+9.99963724579E+00,+18.65662468838E+00,+8.65720999235E+00
+3.49100E-06,+10.00161139799E+00,+18.65774198013E+00,+8.65634332886E+00
+3.51600E-06,+10.00251751803E+00,+18.65844619995E+00,+8.65614243814E+00
+3.54100E-06,+10.00262334887E+00,+18.65848253219E+00,+8.65607189951E+00
+3.56600E-06,+10.00918614237E+00,+18.65931233190E+00,+8.65034983639E+00
+3.59100E-06,+10.00863701297E+00,+18.66058690005E+00,+8.65215912318E+00
+3.61600E-06,+10.01177771651E+00,+18.66166785956E+00,+8.65010967786E+00
+3.64100E-06,+10.01444195514E+00,+18.66166785956E+00,+8.64744175388E+00
+3.66600E-06,+10.01334806829E+00,+18.66155520700E+00,+8.64843158575E+00
+3.69100E-06,+10.01800741423E+00,+18.66168078690E+00,+8.64389957723E+00
+3.71600E-06,+10.01722808014E+00,+18.66180636680E+00,+8.64480427336E+00
+3.74100E-06,+10.01805912360E+00,+18.66297412419E+00,+8.64513499702E+00
+3.76600E-06,+10.02119982714E+00,+18.66284854429E+00,+8.64186063091E+00
+3.79100E-06,+10.02227954292E+00,+18.66375345827E+00,+8.64170272408E+00
+3.81600E-06,+10.02661513996E+00,+18.66416773626E+00,+8.63776506492E+00
+3.84100E-06,+10.02591088245E+00,+18.66559373899E+00,+8.63990459958E+00
+3.86600E-06,+10.02769485574E+00,+18.66470175235E+00,+8.63721760538E+00
+3.89100E-06,+10.02858680469E+00,+18.66614652422E+00,+8.63777489008E+00
+3.91600E-06,+10.03133787888E+00,+18.66523576843E+00,+8.63411301269E+00
+3.94100E-06,+10.03315939045E+00,+18.66589536442E+00,+8.63295300192E+00
+3.96600E-06,+10.03254438060E+00,+18.66698804523E+00,+8.63466171562E+00
+3.99100E-06,+10.03396450384E+00,+18.66789880101E+00,+8.63415879975E+00
+4.01600E-06,+10.03832346809E+00,+18.66708897649E+00,+8.62899300999E+00
+4.04100E-06,+10.03887508496E+00,+18.66833305420E+00,+8.62967576819E+00
+4.06600E-06,+10.04122710753E+00,+18.66854079621E+00,+8.62753418037E+00
+4.09100E-06,+10.04228104400E+00,+18.66873444253E+00,+8.62666804658E+00
+4.11600E-06,+10.04590997144E+00,+18.66931187640E+00,+8.62361385587E+00
+4.14100E-06,+10.04491942795E+00,+18.66960178053E+00,+8.62490585586E+00
+4.16600E-06,+10.04798264281E+00,+18.66877786031E+00,+8.62101374236E+00
+4.19100E-06,+10.04912816366E+00,+18.66890344021E+00,+8.61999890110E+00
+4.21600E-06,+10.05162566595E+00,+18.66951961842E+00,+8.61811782410E+00
+4.24100E-06,+10.05176654760E+00,+18.66993977590E+00,+8.61839351328E+00
+4.26600E-06,+10.05417721433E+00,+18.67030479430E+00,+8.61634502892E+00
+4.29100E-06,+10.05283457978E+00,+18.66986119424E+00,+8.61723956824E+00
+4.31600E-06,+10.05881794189E+00,+18.67108997019E+00,+8.61248470537E+00
+4.34100E-06,+10.05574756610E+00,+18.67122727138E+00,+8.61570039359E+00
+4.36600E-06,+10.06045862142E+00,+18.67239744087E+00,+8.61215279811E+00
+4.39100E-06,+10.06123554340E+00,+18.67266032196E+00,+8.61164132741E+00
+4.41600E-06,+10.06100089140E+00,+18.67266032196E+00,+8.61187480615E+00
+4.44100E-06,+10.06202897319E+00,+18.67280587705E+00,+8.61099669209E+00
+4.46600E-06,+10.06520962712E+00,+18.67495592403E+00,+8.60997061706E+00
+4.49100E-06,+10.06538088614E+00,+18.67344549784E+00,+8.60827354731E+00
+4.51600E-06,+10.06609441515E+00,+18.67423067373E+00,+8.60836206162E+00
+4.54100E-06,+10.06988073204E+00,+18.67537261412E+00,+8.60571368131E+00
+4.56600E-06,+10.06891604323E+00,+18.67441018665E+00,+8.60570651518E+00
+4.59100E-06,+10.07216009014E+00,+18.67440792531E+00,+8.60246144056E+00
+4.61600E-06,+10.07019076213E+00,+18.67501584961E+00,+8.60504861402E+00
+4.64100E-06,+10.07159890025E+00,+18.67423067373E+00,+8.60284345917E+00
+4.66600E-06,+10.07419281112E+00,+18.67521533773E+00,+8.60124225853E+00
+4.69100E-06,+10.07708235486E+00,+18.67515088946E+00,+8.59827862240E+00
+4.71600E-06,+10.07616213913E+00,+18.67658620139E+00,+8.60064678649E+00
+4.74100E-06,+10.07888494653E+00,+18.67600997357E+00,+8.59734632934E+00
+4.76600E-06,+10.08070645810E+00,+18.67650283322E+00,+8.59601782369E+00
+4.79100E-06,+10.08244354621E+00,+18.67658620139E+00,+8.59437237234E+00
+4.81600E-06,+10.08244354621E+00,+18.67675399302E+00,+8.59453932501E+00
+4.84100E-06,+10.08558424975E+00,+18.67687957292E+00,+8.59151486290E+00
+4.86600E-06,+10.08558424975E+00,+18.67616724996E+00,+8.59080610155E+00
+4.89100E-06,+10.08654682798E+00,+18.67791590860E+00,+8.59158076904E+00
+4.91600E-06,+10.08715460153E+00,+18.67748644193E+00,+8.59055619755E+00
+4.94100E-06,+10.08717563201E+00,+18.67735034678E+00,+8.59039953059E+00
+4.96600E-06,+10.09159346655E+00,+18.67774826773E+00,+8.58637562943E+00
+4.99100E-06,+10.09081865515E+00,+18.67684787643E+00,+8.58625067743E+00
+5.01600E-06,+10.09261883473E+00,+18.67697345633E+00,+8.58457240953E+00
+5.04100E-06,+10.09241033893E+00,+18.67658620139E+00,+8.58439811729E+00
+5.06600E-06,+10.09657671215E+00,+18.67707785498E+00,+8.58072582527E+00
+5.09100E-06,+10.09504872287E+00,+18.67662856387E+00,+8.58179912996E+00
+5.11600E-06,+10.09542395501E+00,+18.67679499870E+00,+8.58159137664E+00
+5.14100E-06,+10.09906697815E+00,+18.67681617994E+00,+8.57796322986E+00
+5.16600E-06,+10.10057665055E+00,+18.67729731830E+00,+8.57693983847E+00
+5.19100E-06,+10.10128776747E+00,+18.67719427645E+00,+8.57612975050E+00
+5.21600E-06,+10.10128776747E+00,+18.67615794076E+00,+8.57509859648E+00
+5.24100E-06,+10.10285811924E+00,+18.67737137727E+00,+8.57474346580E+00
+5.26600E-06,+10.10285811924E+00,+18.67722597293E+00,+8.57459652790E+00
+5.29100E-06,+10.10560225864E+00,+18.67678448345E+00,+8.57140467365E+00
+5.31600E-06,+10.10886462242E+00,+18.67644874944E+00,+8.56780015226E+00
+5.34100E-06,+10.10667029081E+00,+18.67770711129E+00,+8.57125999634E+00
+5.36600E-06,+10.10683943925E+00,+18.67580102550E+00,+8.56918860379E+00
+5.39100E-06,+10.11054072966E+00,+18.67658620139E+00,+8.56626919024E+00
+5.41600E-06,+10.11211620714E+00,+18.67724836023E+00,+8.56536043818E+00
+5.44100E-06,+10.11104304925E+00,+18.67580102550E+00,+8.56498295245E+00
+5.46600E-06,+10.11169589890E+00,+18.67609319098E+00,+8.56461392193E+00
+5.49100E-06,+10.11395121139E+00,+18.67616845600E+00,+8.56243569017E+00
+5.51600E-06,+10.11493723220E+00,+18.67555917489E+00,+8.56084836475E+00
+5.54100E-06,+10.11518839199E+00,+18.67513212032E+00,+8.56017354144E+00
+5.56600E-06,+10.11386920002E+00,+18.67501584961E+00,+8.56137044811E+00
+5.59100E-06,+10.11856163695E+00,+18.67423067373E+00,+8.55589580927E+00
+5.61600E-06,+10.11699128518E+00,+18.67475538062E+00,+8.55798039265E+00
+5.64100E-06,+10.11856163695E+00,+18.67462980072E+00,+8.55629294063E+00
+5.66600E-06,+10.11965582532E+00,+18.67552747841E+00,+8.55608890689E+00
+5.69100E-06,+10.12072385749E+00,+18.67423067373E+00,+8.55371998575E+00
+5.71600E-06,+10.12174711508E+00,+18.67346788514E+00,+8.55194286979E+00
+5.74100E-06,+10.12327269226E+00,+18.67334230524E+00,+8.55029675983E+00
+5.76600E-06,+10.12058953373E+00,+18.67344549784E+00,+8.55307238788E+00
+5.79100E-06,+10.12311975011E+00,+18.67152079367E+00,+8.54862872374E+00
+5.81600E-06,+10.12545353119E+00,+18.67187514607E+00,+8.54664579628E+00
+5.84100E-06,+10.12363201962E+00,+18.67091030651E+00,+8.54749818493E+00
+5.86600E-06,+10.12327269226E+00,+18.67182106229E+00,+8.54876191767E+00
+5.89100E-06,+10.12641339580E+00,+18.67251732972E+00,+8.54632748064E+00
+5.91600E-06,+10.12720169988E+00,+18.67010771828E+00,+8.54312336370E+00
+5.94100E-06,+10.12955409935E+00,+18.66970241029E+00,+8.54036506328E+00
+5.96600E-06,+10.12910281071E+00,+18.67030479430E+00,+8.54141391171E+00
+5.99100E-06,+10.12913137901E+00,+18.66973097858E+00,+8.54082847695E+00
+6.01600E-06,+10.12955409935E+00,+18.66733565129E+00,+8.53800010548E+00
+6.04100E-06,+10.13096525259E+00,+18.66798906628E+00,+8.53724739343E+00
+6.06600E-06,+10.13079369205E+00,+18.66811464618E+00,+8.53754181064E+00
+6.09100E-06,+10.13211288402E+00,+18.66824022608E+00,+8.53635416662E+00
+6.11600E-06,+10.13195752978E+00,+18.66711618798E+00,+8.53537737441E+00
+6.14100E-06,+10.13534939312E+00,+18.66637891487E+00,+8.53125742132E+00
+6.16600E-06,+10.13450010817E+00,+18.66692913725E+00,+8.53264627833E+00
+6.19100E-06,+10.13581930014E+00,+18.66481666625E+00,+8.52921126434E+00
+6.21600E-06,+10.13453252075E+00,+18.66494224615E+00,+8.53063656724E+00
+6.24100E-06,+10.13373185466E+00,+18.66480856310E+00,+8.53129631062E+00
+6.26600E-06,+10.13740585820E+00,+18.66440823006E+00,+8.52722599309E+00
+6.29100E-06,+10.13740585820E+00,+18.66300254173E+00,+8.52581146223E+00
+6.31600E-06,+10.13897620997E+00,+18.66230386220E+00,+8.52354523297E+00
+6.34100E-06,+10.13588269311E+00,+18.66245303545E+00,+8.52679539010E+00
+6.36600E-06,+10.13760983131E+00,+18.66255502200E+00,+8.52515468375E+00
+6.39100E-06,+10.13943134289E+00,+18.66222546899E+00,+8.52301437447E+00
+6.41600E-06,+10.14141062080E+00,+18.66131471320E+00,+8.52012535750E+00
+6.44100E-06,+10.14150401426E+00,+18.66040395742E+00,+8.51912477702E+00
+6.46600E-06,+10.14054656174E+00,+18.66009750779E+00,+8.51976299623E+00
+6.49100E-06,+10.14222749317E+00,+18.66077210402E+00,+8.51876169269E+00
+6.51600E-06,+10.14082772202E+00,+18.65931233190E+00,+8.51870199173E+00
+6.54100E-06,+10.14368726528E+00,+18.65852715602E+00,+8.51505108209E+00
+6.56600E-06,+10.14433016502E+00,+18.65963378177E+00,+8.51552690846E+00
+6.59100E-06,+10.14479909213E+00,+18.65852715602E+00,+8.51395532861E+00
+6.61600E-06,+10.14411239772E+00,+18.65674423803E+00,+8.51285407191E+00
+6.64100E-06,+10.14682796883E+00,+18.65756800750E+00,+8.51096902453E+00
+6.66600E-06,+10.14525761706E+00,+18.65687961708E+00,+8.51184808080E+00
+6.69100E-06,+10.14624265795E+00,+18.65600745488E+00,+8.50999115418E+00
+6.71600E-06,+10.14542578558E+00,+18.65538645248E+00,+8.51018724483E+00
+6.74100E-06,+10.14913800581E+00,+18.65460127659E+00,+8.50568543132E+00
+6.76600E-06,+10.14948014696E+00,+18.65381610070E+00,+8.50455083659E+00
+6.79100E-06,+10.14706533444E+00,+18.65314960762E+00,+8.50631113822E+00
+6.81600E-06,+10.14841211479E+00,+18.65146747014E+00,+8.50327664118E+00
+6.84100E-06,+10.14970371838E+00,+18.65237822593E+00,+8.50289769761E+00
+6.86600E-06,+10.15104492075E+00,+18.65146057305E+00,+8.50063374651E+00
+6.89100E-06,+10.14996867237E+00,+18.65107693625E+00,+8.50133928516E+00
+6.91600E-06,+10.15098710576E+00,+18.65039943797E+00,+8.49962741907E+00
+6.94100E-06,+10.15123826556E+00,+18.64958946269E+00,+8.49857158966E+00
+6.96600E-06,+10.15158862292E+00,+18.64829507011E+00,+8.49693429235E+00
+6.99100E-06,+10.15290781490E+00,+18.64811830849E+00,+8.49542217555E+00
+7.01600E-06,+10.15310937591E+00,+18.64697587814E+00,+8.49408490414E+00
+7.04100E-06,+10.15240549530E+00,+18.64553110627E+00,+8.49334771733E+00
+7.06600E-06,+10.15187875320E+00,+18.64548682164E+00,+8.49383732869E+00
+7.09100E-06,+10.15347352747E+00,+18.64499709018E+00,+8.49174801788E+00
+7.11600E-06,+10.15322236767E+00,+18.64439399008E+00,+8.49140174202E+00
+7.14100E-06,+10.15324754395E+00,+18.64360881419E+00,+8.49057278422E+00
+7.16600E-06,+10.15231767982E+00,+18.64341415027E+00,+8.49132266966E+00
+7.19100E-06,+10.15124964765E+00,+18.64235870624E+00,+8.49133129011E+00
+7.21600E-06,+10.15378808024E+00,+18.64125328654E+00,+8.48769120057E+00
+7.24100E-06,+10.15739288669E+00,+18.63989670703E+00,+8.48273020745E+00
+7.26600E-06,+10.15363853011E+00,+18.63898595125E+00,+8.48555959026E+00
+7.29100E-06,+10.15617530439E+00,+18.63814997053E+00,+8.48220369902E+00
+7.31600E-06,+10.15592414459E+00,+18.63670519866E+00,+8.48099670820E+00
+7.34100E-06,+10.15525682235E+00,+18.63583752145E+00,+8.48080125976E+00
+7.36600E-06,+10.15542182499E+00,+18.63580013392E+00,+8.48060378628E+00
+7.39100E-06,+10.15575914195E+00,+18.63472641070E+00,+8.47918692453E+00
+7.41600E-06,+10.15601030175E+00,+18.63328163883E+00,+8.47749947251E+00
+7.44100E-06,+10.15625007945E+00,+18.63261066075E+00,+8.47659309354E+00
+7.46600E-06,+10.15651262134E+00,+18.63104600002E+00,+8.47475078981E+00
+7.49100E-06,+10.15573637776E+00,+18.63078914918E+00,+8.47526758559E+00
+7.51600E-06,+10.15782043122E+00,+18.62905258872E+00,+8.47145355185E+00
+7.54100E-06,+10.15680440994E+00,+18.62896763761E+00,+8.47239248955E+00
+7.56600E-06,+10.15594690877E+00,+18.62648653005E+00,+8.47075730047E+00
+7.59100E-06,+10.15625007945E+00,+18.62633494471E+00,+8.47030010486E+00
+7.61600E-06,+10.15919163408E+00,+18.62554976883E+00,+8.46657069006E+00
+7.64100E-06,+10.15467972768E+00,+18.62397941705E+00,+8.46951885485E+00
+7.66600E-06,+10.16096113477E+00,+18.62433015131E+00,+8.46359342129E+00
+7.69100E-06,+10.15843815468E+00,+18.62288537944E+00,+8.46466623847E+00
+7.71600E-06,+10.15698320677E+00,+18.62144060757E+00,+8.46467636363E+00
+7.74100E-06,+10.15770502737E+00,+18.61921065981E+00,+8.46173935409E+00
+7.76600E-06,+10.15625007945E+00,+18.61848318586E+00,+8.46246319069E+00
+7.79100E-06,+10.15545355917E+00,+18.61670803181E+00,+8.46148343476E+00
+7.81600E-06,+10.15752623054E+00,+18.61644669597E+00,+8.45914269884E+00
+7.84100E-06,+10.15693119588E+00,+18.61455730643E+00,+8.45785481571E+00
+7.86600E-06,+10.15596959758E+00,+18.61377213054E+00,+8.45802367154E+00
+7.89100E-06,+10.15642887629E+00,+18.61368273213E+00,+8.45748164255E+00
+7.91600E-06,+10.15489681658E+00,+18.61223796025E+00,+8.45757014865E+00
+7.94100E-06,+10.15657360222E+00,+18.61046966562E+00,+8.45411900471E+00
+7.96600E-06,+10.18489729683E+00,+18.63443394371E+00,+8.44976590570E+00
+7.99100E-06,+10.24865683507E+00,+18.68423462784E+00,+8.43579466906E+00
+8.01600E-06,+7.86375132118E+00,+16.57885824942E+00,+8.71533289624E+00
+8.04100E-06,-3.14503163912E+00,+6.03870397174E+00,+9.08751202812E+00
+8.06600E-06,-7.60404394782E+00,+1.28977546432E+00,+8.89404251566E+00
+8.09100E-06,-8.05615992892E+00,+494.61054955E-03,+8.55099298778E+00
+8.11600E-06,-8.03872218747E+00,+431.01582550E-03,+8.46995441964E+00
+8.14100E-06,-8.00863494704E+00,+442.24719876E-03,+8.45110830298E+00
+8.16600E-06,-7.99164872036E+00,+457.79313857E-03,+8.44966265717E+00
+8.19100E-06,-7.97629623841E+00,+474.15922970E-03,+8.45067119832E+00
+8.21600E-06,-7.95921910575E+00,+491.12751640E-03,+8.45056289659E+00
+8.24100E-06,-7.95010257791E+00,+498.88090685E-03,+8.44920657487E+00
+8.26600E-06,-7.94564268239E+00,+505.37401330E-03,+8.45122961977E+00
+8.29100E-06,-7.94432349042E+00,+511.19256122E-03,+8.45573089302E+00
+8.31600E-06,-7.93767310758E+00,+518.91874018E-03,+8.45681608306E+00
+8.34100E-06,-7.93069264408E+00,+529.00044679E-03,+8.45991146115E+00
+8.36600E-06,-7.92937345211E+00,+533.58592220E-03,+8.46318582726E+00
+8.39100E-06,-7.92595053299E+00,+536.53437392E-03,+8.46271165912E+00
+8.41600E-06,-7.92087050192E+00,+541.37877308E-03,+8.46247330061E+00
+8.44100E-06,-7.91599376557E+00,+545.92150912E-03,+8.46214694812E+00
+8.46600E-06,-7.91378775035E+00,+548.78712031E-03,+8.46280324613E+00
+8.49100E-06,-7.91064704681E+00,+552.37123548E-03,+8.46324444070E+00
+8.51600E-06,-7.90889548611E+00,+554.81736760E-03,+8.46393553926E+00
+8.54100E-06,-7.90750634327E+00,+558.61766713E-03,+8.46633464019E+00
+8.56600E-06,-7.90875558437E+00,+560.06243900E-03,+8.46903959718E+00
+8.59100E-06,-7.90750634327E+00,+560.72203498E-03,+8.46845290028E+00
+8.61600E-06,-7.90668291300E+00,+562.95198274E-03,+8.46985238519E+00
+8.64100E-06,-7.90808517163E+00,+563.32216455E-03,+8.47163266996E+00
+8.66600E-06,-7.90907669504E+00,+563.73060073E-03,+8.47303333731E+00
+8.69100E-06,-7.90907669504E+00,+566.50440142E-03,+8.47579326901E+00
+8.71600E-06,-7.90933441273E+00,+568.07475319E-03,+8.47763661220E+00
+8.74100E-06,-7.90856781755E+00,+571.21545673E-03,+8.47999885003E+00
+8.76600E-06,-7.90750634327E+00,+572.78580850E-03,+8.48050518314E+00
+8.79100E-06,-7.90750634327E+00,+574.35616027E-03,+8.48209209723E+00
+8.81600E-06,-7.90405764485E+00,+577.65086125E-03,+8.48193886977E+00
+8.84100E-06,-7.89988192474E+00,+578.31045724E-03,+8.47841679579E+00
+8.86600E-06,-7.90083628675E+00,+579.26154030E-03,+8.48031183005E+00
+8.89100E-06,-7.90211590522E+00,+582.54761049E-03,+8.48487910436E+00
+8.91600E-06,-7.89965458441E+00,+583.77827090E-03,+8.48365459725E+00
+8.94100E-06,-7.89870678030E+00,+584.87472061E-03,+8.48380249962E+00
+8.96600E-06,-7.90519321579E+00,+586.13379856E-03,+8.49155233975E+00
+8.99100E-06,-7.90436563973E+00,+584.62356081E-03,+8.48920757485E+00
+9.01600E-06,-7.90423470798E+00,+586.06833268E-03,+8.49051484579E+00
+9.04100E-06,-7.90512982281E+00,+587.13101301E-03,+8.49248726605E+00
+9.06600E-06,-7.90373238838E+00,+587.38752465E-03,+8.49134220279E+00
+9.09100E-06,-7.90593599150E+00,+587.70415033E-03,+8.49385967553E+00
+9.11600E-06,-7.90637077233E+00,+588.35632157E-03,+8.49494795233E+00
+9.14100E-06,-7.90907669504E+00,+589.36631261E-03,+8.49866294112E+00
+9.16600E-06,-7.90593599150E+00,+590.12721675E-03,+8.49629504070E+00
+9.19100E-06,-7.90625469007E+00,+592.25585636E-03,+8.49873014220E+00
+9.21600E-06,-7.90750634327E+00,+593.98555741E-03,+8.50172100377E+00
+9.24100E-06,-7.90743465870E+00,+594.73489101E-03,+8.50238250030E+00
+9.26600E-06,-7.90700816946E+00,+596.59017197E-03,+8.50381691234E+00
+9.29100E-06,-7.90593599150E+00,+597.00275395E-03,+8.50316061433E+00
+9.31600E-06,-7.90906425765E+00,+597.91558263E-03,+8.50720585333E+00
+9.34100E-06,-7.90593599150E+00,+600.13931170E-03,+8.50630193416E+00
+9.36600E-06,-7.90806376425E+00,+600.26696449E-03,+8.50855005181E+00
+9.39100E-06,-7.90669361669E+00,+600.64577709E-03,+8.50756367351E+00
+9.41600E-06,-7.90705912505E+00,+601.33292377E-03,+8.50861979589E+00
+9.44100E-06,-7.90812715723E+00,+600.42216798E-03,+8.50877238115E+00
+9.46600E-06,-7.91215815140E+00,+600.99289320E-03,+8.51336975907E+00
+9.49100E-06,-7.91103087205E+00,+602.62249215E-03,+8.51387347183E+00
+9.51600E-06,-7.91266047100E+00,+602.05885248E-03,+8.51493800606E+00
+9.54100E-06,-7.91309351813E+00,+603.75478415E-03,+8.51707386566E+00
+9.56600E-06,-7.91316279060E+00,+603.72014791E-03,+8.51710832871E+00
+9.59100E-06,-7.91416155031E+00,+604.97801981E-03,+8.51935948859E+00
+9.61600E-06,-7.91523546197E+00,+607.33354746E-03,+8.52279038338E+00
+9.64100E-06,-7.91365923071E+00,+607.26928764E-03,+8.52115609666E+00
+9.66600E-06,-7.91259707803E+00,+607.52338719E-03,+8.52033557063E+00
+9.69100E-06,-7.91315691111E+00,+609.05823588E-03,+8.52243829024E+00
+9.71600E-06,-7.91466974940E+00,+609.34489876E-03,+8.52422879392E+00
+9.74100E-06,-7.91335055742E+00,+610.12626805E-03,+8.52369366035E+00
+9.76600E-06,-7.91535810212E+00,+611.25942689E-03,+8.52684307446E+00
+9.79100E-06,-7.91385287702E+00,+612.04460278E-03,+8.52612662548E+00
+9.81600E-06,-7.91661216742E+00,+612.67163543E-03,+8.52949601694E+00
+9.84100E-06,-7.91535810212E+00,+612.54605553E-03,+8.52812326996E+00
+9.86600E-06,-7.92013601780E+00,+612.04460278E-03,+8.53240276467E+00
+9.89100E-06,-7.91849880567E+00,+613.36466160E-03,+8.53208719711E+00
+9.91600E-06,-7.91849880567E+00,+613.61495455E-03,+8.53233623860E+00
+9.94100E-06,-7.91850053936E+00,+613.61408770E-03,+8.53233710112E+00
+9.96600E-06,-7.92032205093E+00,+614.40013043E-03,+8.53493554937E+00
+9.99100E-06,-7.92163950921E+00,+613.86698120E-03,+8.53573641923E+00
+10.01600E-06,-7.92088429611E+00,+615.59287566E-03,+8.53670224719E+00
+10.04100E-06,-7.92119711519E+00,+617.03764753E-03,+8.53845981831E+00
+10.06600E-06,-7.92446739367E+00,+616.91206763E-03,+8.54160443937E+00
+10.09100E-06,-7.92157784993E+00,+618.32600986E-03,+8.54013525725E+00
+10.11600E-06,-7.92006915744E+00,+619.20593601E-03,+8.53948912542E+00
+10.14100E-06,-7.92119884889E+00,+620.68153752E-03,+8.54210285986E+00
+10.16600E-06,-7.92565874440E+00,+621.02744758E-03,+8.54690905050E+00
+10.19100E-06,-7.92195511728E+00,+620.68153752E-03,+8.54285534691E+00
