x-axis,F1
second,Volt
-3.78400E-06,+610.97987613E-03
-3.75900E-06,+610.55049425E-03
-3.73400E-06,+611.60891120E-03
-3.70900E-06,+613.72289623E-03
-3.68400E-06,+613.19582529E-03
-3.65900E-06,+613.98135037E-03
-3.63400E-06,+616.07947147E-03
-3.60900E-06,+614.75832531E-03
-3.58400E-06,+617.48423693E-03
-3.55900E-06,+617.10207534E-03
-3.53400E-06,+619.30947437E-03
-3.50900E-06,+617.90773942E-03
-3.48400E-06,+620.85446161E-03
-3.45900E-06,+620.46558038E-03
-3.43400E-06,+622.16362750E-03
-3.40900E-06,+621.81398948E-03
-3.38400E-06,+623.40090356E-03
-3.35900E-06,+624.11480250E-03
-3.33400E-06,+625.68705267E-03
-3.30900E-06,+625.74465360E-03
-3.28400E-06,+626.52590361E-03
-3.25900E-06,+627.75312483E-03
-3.23400E-06,+628.33665878E-03
-3.20900E-06,+628.79517862E-03
-3.18400E-06,+628.92013062E-03
-3.15900E-06,+629.82633264E-03
-3.13400E-06,+630.68588390E-03
-3.10900E-06,+632.01906775E-03
-3.08400E-06,+632.82473183E-03
-3.05900E-06,+634.38723185E-03
-3.03400E-06,+634.39818203E-03
-3.00900E-06,+636.06920879E-03
-2.98400E-06,+636.48655297E-03
-2.95900E-06,+637.85066779E-03
-2.93400E-06,+637.82356306E-03
-2.90900E-06,+639.71843090E-03
-2.88400E-06,+639.95442218E-03
-2.85900E-06,+641.35495711E-03
-2.83400E-06,+641.23000511E-03
-2.80900E-06,+643.47321721E-03
-2.78400E-06,+643.81106012E-03
-2.75900E-06,+644.39880703E-03
-2.73400E-06,+643.87961121E-03
-2.70900E-06,+645.31715924E-03
-2.68400E-06,+646.75470726E-03
-2.65900E-06,+647.74172424E-03
-2.63400E-06,+648.87296735E-03
-2.60900E-06,+648.74801535E-03
-2.58400E-06,+650.96681339E-03
-2.55900E-06,+650.11033717E-03
-2.53400E-06,+651.49815940E-03
-2.50900E-06,+653.74137149E-03
-2.48400E-06,+654.01613839E-03
-2.45900E-06,+654.54080930E-03
